Order_ID,Order_Date,Region,Category,Product,Customer_ID,Quantity,Discount,Revenue,COGS,Profit
ORD000558,2025-01-31,West,Furniture,Bookshelf,CUST0130,1,0.1,189.0,136.65,52.35
ORD000559,2025-11-29,North,Office Supplies,Pen Set,CUST0075,2,0.05,28.5,15.51,12.99
ORD000560,2024-01-19,North,Accessories,USB Hub,CUST0144,3,0.1,75.6,51.17,24.43
ORD000561,2024-06-25,South,Technology,Monitor,CUST0010,6,0.0,1680.0,881.63,798.37
ORD000562,2025-09-03,South,Office Supplies,Pen Set,CUST0165,8,0.1,108.0,62.3,45.7
ORD000563,2025-01-30,East,Office Supplies,Notebook,CUST0080,4,0.1,43.2,23.74,19.46
ORD000564,2025-03-20,East,Furniture,Desk,CUST0010,4,0.05,1216.0,779.44,436.56
ORD000565,2024-08-20,West,Technology,Monitor,CUST0124,7,0.1,1764.0,1112.84,651.16
ORD000566,2024-03-16,South,Office Supplies,Stapler,CUST0015,7,0.15,53.55,33.39,20.16
ORD000567,2024-09-21,North,Accessories,USB Hub,CUST0078,7,0.1,176.4,94.91,81.49
ORD000568,2025-03-30,South,Accessories,USB Hub,CUST0036,8,0.15,190.4,106.47,83.93
ORD000569,2025-12-18,East,Accessories,Headset,CUST0096,8,0.2,416.0,281.81,134.19
ORD000570,2025-01-18,East,Office Supplies,Pen Set,CUST0123,6,0.05,85.5,44.48,41.02
ORD000571,2025-07-17,East,Technology,Laptop,CUST0140,8,0.0,7200.0,4572.11,2627.89
ORD000572,2025-05-20,West,Furniture,Office Chair,CUST0044,5,0.05,855.0,474.52,380.48
ORD000573,2025-01-01,West,Accessories,Headset,CUST0087,2,0.05,123.5,92.93,30.57
ORD000574,2024-05-23,South,Office Supplies,Paper,CUST0017,3,0.0,24.0,16.92,7.08
ORD000575,2024-03-09,North,Office Supplies,Stapler,CUST0035,7,0.15,53.55,40.3,13.25
ORD000576,2024-04-08,North,Accessories,Mouse,CUST0069,1,0.05,28.5,19.76,8.74
ORD000577,2025-01-30,South,Furniture,Office Chair,CUST0075,1,0.05,171.0,93.22,77.78
ORD000578,2024-01-25,South,Accessories,Headset,CUST0020,5,0.0,325.0,174.56,150.44
ORD000579,2025-04-13,South,Office Supplies,Notebook,CUST0157,5,0.05,57.0,35.61,21.39
ORD000580,2025-04-28,South,Accessories,USB Hub,CUST0108,3,0.05,79.8,56.82,22.98
ORD000581,2025-07-18,North,Office Supplies,Notebook,CUST0102,7,0.15,71.4,46.41,24.99
ORD000582,2024-05-30,North,Technology,Keyboard,CUST0111,4,0.1,198.0,118.79,79.21
ORD000583,2024-05-23,North,Office Supplies,Stapler,CUST0115,8,0.0,72.0,55.48,16.52
ORD000584,2025-07-22,South,Furniture,Bookshelf,CUST0039,1,0.0,210.0,112.31,97.69
ORD000585,2024-02-08,East,Accessories,Webcam,CUST0011,6,0.0,510.0,304.41,205.59
ORD000586,2024-04-18,South,Technology,Keyboard,CUST0170,6,0.05,313.5,188.11,125.39
ORD000587,2025-11-23,West,Technology,Keyboard,CUST0007,3,0.0,165.0,124.14,40.86
ORD000588,2024-02-11,West,Office Supplies,Notebook,CUST0171,4,0.1,43.2,28.71,14.49
ORD000589,2024-07-04,North,Accessories,Mouse,CUST0125,8,0.15,204.0,157.8,46.2
ORD000590,2025-02-01,West,Office Supplies,Notebook,CUST0110,4,0.05,45.6,32.68,12.92
ORD000591,2024-08-10,West,Furniture,Conference Table,CUST0111,7,0.1,3465.0,2088.27,1376.73
ORD000592,2025-09-25,North,Furniture,Office Chair,CUST0035,3,0.0,540.0,304.11,235.89
ORD000593,2024-05-12,North,Office Supplies,Notebook,CUST0079,6,0.05,68.4,42.69,25.71
ORD000594,2024-06-11,South,Furniture,Office Chair,CUST0166,2,0.1,324.0,220.41,103.59
ORD000595,2024-08-02,West,Furniture,Office Chair,CUST0074,6,0.0,1080.0,617.1,462.9
ORD000596,2024-08-22,East,Furniture,Bookshelf,CUST0001,2,0.05,399.0,242.55,156.45
ORD000597,2025-10-19,North,Technology,Printer,CUST0004,1,0.1,198.0,138.9,59.1
ORD000598,2025-08-10,South,Office Supplies,Stapler,CUST0036,5,0.1,40.5,24.7,15.8
ORD000599,2024-01-09,East,Office Supplies,Paper,CUST0157,8,0.15,54.4,33.89,20.51
ORD000600,2024-03-14,West,Technology,Keyboard,CUST0048,7,0.1,346.5,187.44,159.06
ORD000601,2025-05-06,East,Furniture,Conference Table,CUST0066,4,0.0,2200.0,1324.19,875.81
ORD000602,2024-09-09,South,Office Supplies,Stapler,CUST0001,2,0.05,17.1,13.08,4.02
ORD000603,2024-08-17,West,Furniture,Desk,CUST0152,5,0.05,1520.0,1028.84,491.16
ORD000604,2025-06-02,South,Furniture,Office Chair,CUST0033,6,0.15,918.0,637.81,280.19
ORD000605,2024-06-22,West,Technology,Printer,CUST0076,3,0.05,627.0,468.5,158.5
ORD000606,2025-10-14,East,Accessories,Mouse,CUST0117,5,0.05,142.5,97.96,44.54
ORD000607,2024-06-16,East,Technology,Monitor,CUST0161,3,0.05,798.0,571.01,226.99
ORD000608,2024-06-18,West,Accessories,Webcam,CUST0098,4,0.0,340.0,200.18,139.82
ORD000609,2025-01-27,North,Office Supplies,Stapler,CUST0085,7,0.1,56.7,41.05,15.65
ORD000610,2025-09-25,West,Furniture,Conference Table,CUST0119,7,0.1,3465.0,2000.44,1464.56
ORD000611,2024-07-12,North,Furniture,Desk,CUST0053,8,0.15,2176.0,1577.19,598.81
ORD000612,2025-05-31,East,Furniture,Desk,CUST0111,2,0.0,640.0,406.32,233.68
ORD000613,2024-01-29,North,Technology,Monitor,CUST0038,7,0.1,1764.0,1093.9,670.1
ORD000614,2024-06-13,West,Furniture,Bookshelf,CUST0132,8,0.15,1428.0,796.52,631.48
ORD000615,2025-02-25,North,Technology,Keyboard,CUST0009,7,0.1,346.5,269.78,76.72
ORD000616,2024-12-04,North,Office Supplies,Notebook,CUST0169,7,0.0,84.0,44.64,39.36
ORD000617,2025-10-09,East,Accessories,Mouse,CUST0113,1,0.05,28.5,19.19,9.31
ORD000618,2025-05-10,West,Technology,Printer,CUST0169,4,0.0,880.0,576.25,303.75
ORD000619,2024-12-30,West,Technology,Keyboard,CUST0141,7,0.1,346.5,184.41,162.09
ORD000620,2024-12-07,North,Technology,Printer,CUST0056,4,0.0,880.0,470.28,409.72
ORD000621,2025-05-14,South,Furniture,Bookshelf,CUST0046,8,0.0,1680.0,1020.09,659.91
ORD000622,2025-10-18,West,Accessories,USB Hub,CUST0094,8,0.1,201.6,155.32,46.28
ORD000623,2025-05-25,North,Furniture,Office Chair,CUST0045,6,0.1,972.0,557.95,414.05
ORD000624,2024-11-22,West,Furniture,Bookshelf,CUST0147,5,0.05,997.5,609.46,388.04
ORD000625,2024-08-04,East,Accessories,Mouse,CUST0051,6,0.15,153.0,88.5,64.5
ORD000626,2024-10-27,North,Office Supplies,Stapler,CUST0092,6,0.0,54.0,39.46,14.54
ORD000627,2024-05-11,West,Office Supplies,Notebook,CUST0037,3,0.0,36.0,20.42,15.58
ORD000628,2024-03-10,East,Office Supplies,Stapler,CUST0087,8,0.1,64.8,40.48,24.32
ORD000629,2024-09-08,North,Office Supplies,Stapler,CUST0072,8,0.1,64.8,50.44,14.36
ORD000630,2025-02-18,East,Technology,Keyboard,CUST0065,2,0.15,93.5,72.72,20.78
ORD000631,2025-03-20,East,Furniture,Bookshelf,CUST0077,3,0.1,567.0,381.67,185.33
ORD000632,2024-06-30,North,Office Supplies,Paper,CUST0045,5,0.05,38.0,25.23,12.77
ORD000633,2024-06-15,West,Technology,Printer,CUST0176,8,0.05,1672.0,1075.07,596.93
ORD000634,2024-03-31,South,Office Supplies,Stapler,CUST0090,5,0.1,40.5,29.44,11.06
ORD000635,2025-12-14,South,Furniture,Office Chair,CUST0092,7,0.05,1197.0,906.26,290.74
ORD000636,2025-06-14,North,Office Supplies,Notebook,CUST0038,2,0.0,24.0,15.58,8.42
ORD000637,2024-02-08,East,Technology,Keyboard,CUST0152,8,0.0,440.0,294.45,145.55
ORD000638,2024-05-05,East,Technology,Printer,CUST0001,5,0.0,1100.0,644.53,455.47
ORD000639,2025-03-26,South,Technology,Laptop,CUST0147,6,0.1,4860.0,3652.64,1207.36
ORD000640,2024-06-21,West,Accessories,Mouse,CUST0162,3,0.05,85.5,51.74,33.76
ORD000641,2025-10-14,North,Technology,Printer,CUST0021,2,0.05,418.0,281.92,136.08
ORD000642,2024-08-07,West,Furniture,Conference Table,CUST0030,3,0.0,1650.0,931.71,718.29
ORD000643,2025-09-29,South,Office Supplies,Stapler,CUST0004,4,0.05,34.2,23.16,11.04
ORD000644,2024-02-27,South,Office Supplies,Notebook,CUST0099,2,0.15,20.4,10.71,9.69
ORD000645,2025-10-21,South,Office Supplies,Notebook,CUST0093,4,0.15,40.8,30.61,10.19
ORD000646,2025-04-20,West,Accessories,Headset,CUST0110,5,0.05,308.75,231.17,77.58
ORD000647,2025-03-31,North,Technology,Monitor,CUST0164,3,0.15,714.0,375.85,338.15
ORD000648,2024-12-26,South,Furniture,Conference Table,CUST0130,4,0.1,1980.0,1420.85,559.15
ORD000649,2024-01-01,North,Office Supplies,Pen Set,CUST0157,8,0.15,102.0,55.26,46.74
ORD000650,2025-01-21,West,Furniture,Bookshelf,CUST0130,7,0.1,1323.0,1020.12,302.88
ORD000651,2024-12-13,East,Accessories,Headset,CUST0099,2,0.1,117.0,72.0,45.0
ORD000652,2024-07-08,South,Furniture,Desk,CUST0126,5,0.0,1600.0,1000.62,599.38
ORD000653,2025-05-19,West,Technology,Printer,CUST0035,1,0.05,209.0,149.5,59.5
ORD000654,2024-07-09,East,Accessories,Mouse,CUST0144,4,0.05,114.0,69.34,44.66
ORD000655,2025-05-22,West,Furniture,Conference Table,CUST0042,2,0.05,1045.0,763.16,281.84
ORD000656,2025-01-03,West,Office Supplies,Notebook,CUST0006,3,0.1,32.4,19.15,13.25
ORD000657,2025-02-12,West,Office Supplies,Paper,CUST0152,6,0.05,45.6,29.65,15.95
ORD000658,2024-04-26,North,Technology,Keyboard,CUST0078,2,0.0,110.0,62.27,47.73
ORD000659,2024-05-13,South,Furniture,Conference Table,CUST0179,8,0.0,4400.0,3367.45,1032.55
ORD000660,2024-02-27,West,Accessories,USB Hub,CUST0056,7,0.0,196.0,137.85,58.15
ORD000661,2025-07-09,West,Office Supplies,Paper,CUST0001,6,0.05,45.6,33.9,11.7
ORD000662,2025-11-15,North,Furniture,Desk,CUST0117,7,0.0,2240.0,1651.94,588.06
ORD000663,2025-11-02,East,Office Supplies,Paper,CUST0176,1,0.05,7.6,4.89,2.71
ORD000664,2024-06-21,West,Accessories,USB Hub,CUST0112,7,0.0,196.0,144.67,51.33
ORD000665,2024-05-28,North,Office Supplies,Paper,CUST0050,4,0.1,28.8,15.82,12.98
ORD000666,2024-03-20,North,Furniture,Desk,CUST0008,6,0.05,1824.0,1357.51,466.49
ORD000667,2024-07-31,West,Office Supplies,Stapler,CUST0160,1,0.0,9.0,6.97,2.03
ORD000668,2024-07-21,East,Accessories,USB Hub,CUST0078,1,0.0,28.0,16.42,11.58
ORD000669,2024-08-16,North,Furniture,Desk,CUST0153,7,0.15,1904.0,1240.33,663.67
ORD000670,2025-11-06,South,Technology,Printer,CUST0056,2,0.0,440.0,304.66,135.34
ORD000671,2024-08-14,South,Office Supplies,Pen Set,CUST0050,5,0.15,63.75,47.99,15.76
ORD000672,2025-10-20,North,Office Supplies,Notebook,CUST0085,8,0.05,91.2,65.26,25.94
ORD000673,2025-06-15,East,Office Supplies,Stapler,CUST0016,7,0.15,53.55,31.46,22.09
ORD000674,2025-03-16,North,Furniture,Office Chair,CUST0107,5,0.15,765.0,418.77,346.23
ORD000675,2025-02-05,South,Accessories,USB Hub,CUST0110,2,0.0,56.0,30.87,25.13
ORD000676,2024-02-16,West,Accessories,Webcam,CUST0125,1,0.1,76.5,45.9,30.6
ORD000677,2024-08-20,West,Furniture,Bookshelf,CUST0070,1,0.1,189.0,103.72,85.28
ORD000678,2024-10-31,North,Technology,Monitor,CUST0018,2,0.05,532.0,363.04,168.96
ORD000679,2025-06-09,South,Furniture,Office Chair,CUST0146,7,0.15,1071.0,801.26,269.74
ORD000680,2024-05-22,North,Accessories,Webcam,CUST0146,2,0.05,161.5,125.5,36.0
ORD000681,2025-02-18,South,Accessories,USB Hub,CUST0052,2,0.1,50.4,39.21,11.19
ORD000682,2025-05-27,East,Accessories,Mouse,CUST0042,6,0.15,153.0,92.52,60.48
ORD000683,2025-01-07,North,Technology,Keyboard,CUST0065,4,0.15,187.0,97.27,89.73
ORD000684,2025-07-19,North,Accessories,Mouse,CUST0060,7,0.0,210.0,132.58,77.42
ORD000685,2024-09-15,South,Furniture,Desk,CUST0169,3,0.15,816.0,528.91,287.09
ORD000686,2025-10-17,West,Office Supplies,Notebook,CUST0038,8,0.1,86.4,67.25,19.15
ORD000687,2025-04-15,West,Furniture,Office Chair,CUST0147,8,0.0,1440.0,986.51,453.49
ORD000688,2024-01-12,West,Furniture,Desk,CUST0165,5,0.0,1600.0,1191.7,408.3
ORD000689,2024-11-25,North,Technology,Laptop,CUST0054,5,0.0,4500.0,2854.88,1645.12
ORD000690,2024-12-23,North,Technology,Printer,CUST0121,4,0.15,748.0,565.78,182.22
ORD000691,2025-02-11,North,Accessories,Webcam,CUST0078,7,0.1,535.5,400.76,134.74
ORD000692,2025-10-29,East,Furniture,Conference Table,CUST0140,2,0.0,1100.0,699.9,400.1
ORD000693,2025-01-07,South,Office Supplies,Pen Set,CUST0146,1,0.0,15.0,9.93,5.07
ORD000694,2024-01-08,North,Technology,Laptop,CUST0027,2,0.0,1800.0,1058.11,741.89
ORD000695,2024-05-01,East,Furniture,Bookshelf,CUST0061,7,0.05,1396.5,1070.31,326.19
ORD000696,2024-12-13,North,Furniture,Desk,CUST0157,7,0.1,2016.0,1298.73,717.27
ORD000697,2025-11-06,East,Furniture,Bookshelf,CUST0151,5,0.0,1050.0,802.09,247.91
ORD000698,2024-03-30,East,Office Supplies,Stapler,CUST0061,2,0.15,15.3,11.22,4.08
ORD000699,2025-10-09,West,Furniture,Conference Table,CUST0149,2,0.0,1100.0,742.59,357.41
ORD000700,2025-11-28,South,Furniture,Office Chair,CUST0056,3,0.0,540.0,322.91,217.09
ORD000701,2024-11-11,South,Office Supplies,Pen Set,CUST0130,3,0.1,40.5,23.09,17.41
ORD000702,2024-06-26,West,Furniture,Desk,CUST0074,7,0.0,2240.0,1404.96,835.04
ORD000703,2025-06-23,North,Office Supplies,Pen Set,CUST0110,6,0.0,90.0,59.56,30.44
ORD000704,2024-02-10,North,Furniture,Office Chair,CUST0062,1,0.0,180.0,116.24,63.76
ORD000705,2025-12-04,West,Accessories,USB Hub,CUST0085,5,0.1,126.0,84.57,41.43
ORD000706,2025-05-16,South,Office Supplies,Paper,CUST0101,2,0.1,14.4,8.22,6.18
ORD000707,2024-05-24,South,Office Supplies,Notebook,CUST0148,1,0.0,12.0,6.25,5.75
ORD000708,2024-07-19,West,Office Supplies,Paper,CUST0019,1,0.05,7.6,4.94,2.66
ORD000709,2025-12-24,South,Technology,Monitor,CUST0131,2,0.05,532.0,362.98,169.02
ORD000710,2025-04-05,East,Furniture,Desk,CUST0063,4,0.1,1152.0,842.19,309.81
ORD000711,2025-07-11,West,Office Supplies,Notebook,CUST0118,3,0.2,28.8,20.9,7.9
ORD000712,2025-06-30,East,Office Supplies,Stapler,CUST0049,8,0.15,61.2,38.11,23.09
ORD000713,2024-09-09,East,Technology,Monitor,CUST0134,2,0.1,504.0,322.91,181.09
ORD000714,2025-01-24,East,Office Supplies,Pen Set,CUST0161,6,0.1,81.0,46.42,34.58
ORD000715,2025-08-16,South,Office Supplies,Notebook,CUST0002,3,0.2,28.8,20.33,8.47
ORD000716,2024-09-12,South,Furniture,Desk,CUST0126,2,0.1,576.0,405.44,170.56
ORD000717,2025-12-09,East,Furniture,Desk,CUST0087,8,0.0,2560.0,1357.33,1202.67
ORD000718,2025-03-25,South,Technology,Keyboard,CUST0046,8,0.1,396.0,221.69,174.31
ORD000719,2024-01-10,East,Office Supplies,Pen Set,CUST0162,8,0.2,96.0,64.24,31.76
ORD000720,2024-08-29,North,Accessories,Headset,CUST0180,8,0.0,520.0,285.02,234.98
ORD000721,2024-09-07,South,Accessories,Headset,CUST0006,8,0.05,494.0,366.64,127.36
ORD000722,2024-01-05,North,Technology,Laptop,CUST0143,8,0.05,6840.0,4766.8,2073.2
ORD000723,2024-04-28,West,Furniture,Desk,CUST0093,5,0.1,1440.0,986.67,453.33
ORD000724,2025-01-08,North,Furniture,Desk,CUST0106,5,0.15,1360.0,956.25,403.75
ORD000725,2024-03-05,South,Office Supplies,Paper,CUST0108,7,0.1,50.4,38.4,12.0
ORD000726,2024-05-25,North,Technology,Monitor,CUST0115,2,0.0,560.0,406.5,153.5
ORD000727,2024-08-11,East,Furniture,Bookshelf,CUST0121,5,0.1,945.0,666.28,278.72
ORD000728,2024-08-26,North,Accessories,Mouse,CUST0136,4,0.1,108.0,72.78,35.22
ORD000729,2024-06-25,East,Furniture,Bookshelf,CUST0139,7,0.0,1470.0,920.3,549.7
ORD000730,2024-10-08,North,Technology,Printer,CUST0106,4,0.05,836.0,603.05,232.95
ORD000731,2024-03-03,West,Furniture,Desk,CUST0050,2,0.05,608.0,404.4,203.6
ORD000732,2024-08-04,West,Technology,Printer,CUST0038,7,0.05,1463.0,1036.42,426.58
ORD000733,2025-11-19,South,Technology,Printer,CUST0145,2,0.15,374.0,195.65,178.35
ORD000734,2025-04-05,South,Office Supplies,Stapler,CUST0070,2,0.1,16.2,9.84,6.36
ORD000735,2025-09-01,South,Office Supplies,Stapler,CUST0057,1,0.05,8.55,4.61,3.94
ORD000736,2024-04-14,North,Furniture,Conference Table,CUST0170,3,0.05,1567.5,1152.54,414.96
ORD000737,2024-04-08,South,Technology,Monitor,CUST0126,7,0.0,1960.0,1046.08,913.92
ORD000738,2025-05-25,North,Furniture,Bookshelf,CUST0175,8,0.15,1428.0,835.71,592.29
ORD000739,2025-01-19,East,Furniture,Desk,CUST0110,3,0.1,864.0,577.53,286.47
ORD000740,2025-02-08,North,Furniture,Conference Table,CUST0177,4,0.0,2200.0,1375.23,824.77
ORD000741,2025-06-01,East,Accessories,Headset,CUST0068,1,0.1,58.5,41.08,17.42
ORD000742,2025-04-20,South,Accessories,Headset,CUST0065,3,0.0,195.0,114.85,80.15
ORD000743,2025-12-09,North,Technology,Monitor,CUST0154,8,0.0,2240.0,1483.56,756.44
ORD000744,2025-10-06,South,Office Supplies,Notebook,CUST0076,3,0.15,30.6,20.36,10.24
ORD000745,2025-03-12,West,Accessories,USB Hub,CUST0127,5,0.15,119.0,83.38,35.62
ORD000746,2024-01-23,West,Office Supplies,Stapler,CUST0073,4,0.0,36.0,24.16,11.84
ORD000747,2025-07-18,East,Furniture,Office Chair,CUST0110,3,0.15,459.0,313.09,145.91
ORD000748,2025-11-07,South,Furniture,Desk,CUST0143,7,0.1,2016.0,1402.86,613.14
ORD000749,2025-12-14,South,Technology,Laptop,CUST0165,4,0.0,3600.0,2449.16,1150.84
ORD000750,2025-04-02,South,Accessories,Mouse,CUST0151,5,0.05,142.5,105.49,37.01
ORD000751,2024-03-23,West,Accessories,Headset,CUST0106,4,0.15,221.0,161.38,59.62
ORD000752,2024-05-24,South,Technology,Printer,CUST0012,8,0.15,1496.0,811.65,684.35
ORD000753,2024-03-25,South,Furniture,Conference Table,CUST0077,8,0.0,4400.0,3405.65,994.35
ORD000754,2024-03-18,East,Furniture,Office Chair,CUST0033,6,0.0,1080.0,681.96,398.04
ORD000755,2025-04-01,West,Technology,Laptop,CUST0143,8,0.2,5760.0,3043.8,2716.2
ORD000756,2024-01-01,South,Office Supplies,Notebook,CUST0004,6,0.05,68.4,40.98,27.42
ORD000757,2024-02-20,East,Accessories,USB Hub,CUST0101,1,0.05,26.6,15.49,11.11
ORD000758,2025-11-15,West,Furniture,Office Chair,CUST0105,3,0.15,459.0,264.79,194.21
ORD000759,2025-12-17,East,Office Supplies,Notebook,CUST0080,5,0.0,60.0,35.75,24.25
ORD000760,2025-03-21,South,Technology,Laptop,CUST0112,1,0.0,900.0,551.02,348.98
ORD000761,2025-03-24,East,Accessories,USB Hub,CUST0038,2,0.1,50.4,26.43,23.97
ORD000762,2025-05-02,East,Office Supplies,Pen Set,CUST0049,1,0.1,13.5,7.92,5.58
ORD000763,2024-02-03,West,Office Supplies,Paper,CUST0051,7,0.05,53.2,41.21,11.99
ORD000764,2024-12-13,West,Furniture,Bookshelf,CUST0143,4,0.05,798.0,526.2,271.8
ORD000765,2024-04-04,South,Furniture,Conference Table,CUST0113,4,0.05,2090.0,1498.11,591.89
ORD000766,2024-03-12,West,Technology,Laptop,CUST0056,4,0.0,3600.0,2386.54,1213.46
ORD000767,2025-07-04,North,Office Supplies,Pen Set,CUST0151,7,0.0,105.0,56.3,48.7
ORD000768,2024-06-02,South,Accessories,Mouse,CUST0158,1,0.05,28.5,21.18,7.32
ORD000769,2024-09-06,North,Office Supplies,Stapler,CUST0044,4,0.1,32.4,25.05,7.35
ORD000770,2025-11-04,North,Technology,Printer,CUST0010,3,0.15,561.0,341.75,219.25
ORD000771,2025-03-13,North,Furniture,Office Chair,CUST0128,5,0.05,855.0,501.23,353.77
ORD000772,2024-04-27,North,Technology,Printer,CUST0049,1,0.05,209.0,118.69,90.31
ORD000773,2024-11-01,North,Technology,Laptop,CUST0166,6,0.05,5130.0,3475.75,1654.25
ORD000774,2024-09-24,West,Furniture,Bookshelf,CUST0043,1,0.0,210.0,142.48,67.52
ORD000775,2024-02-23,North,Office Supplies,Stapler,CUST0021,7,0.15,53.55,40.29,13.26
ORD000776,2024-08-23,West,Accessories,USB Hub,CUST0025,7,0.0,196.0,129.81,66.19
ORD000777,2025-01-23,South,Accessories,USB Hub,CUST0128,7,0.05,186.2,110.33,75.87
ORD000778,2025-02-04,North,Office Supplies,Notebook,CUST0153,5,0.05,57.0,36.27,20.73
ORD000779,2025-09-15,North,Furniture,Desk,CUST0112,4,0.05,1216.0,659.82,556.18
ORD000780,2024-10-29,North,Accessories,Webcam,CUST0066,1,0.15,72.25,37.69,34.56
ORD000781,2024-07-25,North,Accessories,USB Hub,CUST0073,7,0.1,176.4,134.95,41.45
ORD000782,2024-08-16,East,Technology,Keyboard,CUST0167,6,0.1,297.0,211.05,85.95
ORD000783,2025-07-31,East,Accessories,Headset,CUST0132,1,0.15,55.25,30.12,25.13
ORD000784,2024-03-15,North,Accessories,Mouse,CUST0051,4,0.1,108.0,62.54,45.46
ORD000785,2025-03-10,East,Technology,Laptop,CUST0030,1,0.1,810.0,449.28,360.72
ORD000786,2024-04-12,North,Office Supplies,Paper,CUST0015,1,0.05,7.6,4.81,2.79
ORD000787,2025-02-25,West,Technology,Printer,CUST0148,6,0.1,1188.0,722.16,465.84
ORD000788,2025-12-04,West,Technology,Laptop,CUST0103,2,0.05,1710.0,893.24,816.76
ORD000789,2024-11-01,West,Furniture,Desk,CUST0167,8,0.1,2304.0,1715.31,588.69
ORD000790,2024-04-07,West,Accessories,Headset,CUST0164,6,0.15,331.5,229.26,102.24
ORD000791,2024-11-30,North,Technology,Monitor,CUST0179,1,0.15,238.0,138.86,99.14
ORD000792,2025-03-10,East,Accessories,Mouse,CUST0153,6,0.15,153.0,118.01,34.99
ORD000793,2025-03-22,East,Accessories,Headset,CUST0125,6,0.05,370.5,204.17,166.33
ORD000794,2024-11-03,West,Technology,Printer,CUST0140,1,0.05,209.0,125.83,83.17
ORD000795,2024-09-05,North,Accessories,USB Hub,CUST0074,6,0.1,151.2,98.83,52.37
ORD000796,2024-06-14,West,Furniture,Conference Table,CUST0119,4,0.05,2090.0,1088.27,1001.73
ORD000797,2025-04-25,East,Technology,Monitor,CUST0015,2,0.05,532.0,331.33,200.67
ORD000798,2024-11-30,South,Technology,Monitor,CUST0074,8,0.0,2240.0,1242.71,997.29
ORD000799,2025-06-25,North,Technology,Laptop,CUST0066,8,0.0,7200.0,4219.46,2980.54
ORD000800,2024-04-15,East,Technology,Keyboard,CUST0137,4,0.0,220.0,137.92,82.08
ORD000801,2025-07-16,North,Technology,Keyboard,CUST0003,6,0.2,264.0,202.81,61.19
ORD000802,2024-03-21,North,Furniture,Office Chair,CUST0040,6,0.05,1026.0,604.96,421.04
ORD000803,2024-05-12,West,Technology,Monitor,CUST0099,3,0.1,756.0,429.06,326.94
ORD000804,2024-05-17,North,Office Supplies,Stapler,CUST0022,4,0.0,36.0,20.37,15.63
ORD000805,2024-07-02,West,Furniture,Bookshelf,CUST0084,4,0.05,798.0,565.8,232.2
ORD000806,2025-02-04,North,Accessories,Mouse,CUST0097,5,0.1,135.0,88.85,46.15
ORD000807,2024-11-25,East,Furniture,Desk,CUST0011,5,0.0,1600.0,940.45,659.55
ORD000808,2025-05-22,East,Office Supplies,Notebook,CUST0031,2,0.1,21.6,13.73,7.87
ORD000809,2024-03-09,South,Technology,Keyboard,CUST0178,6,0.0,330.0,214.85,115.15
ORD000810,2025-06-29,North,Furniture,Conference Table,CUST0151,1,0.05,522.5,293.92,228.58
ORD000811,2024-02-22,South,Technology,Monitor,CUST0113,8,0.1,2016.0,1108.06,907.94
ORD000812,2025-03-25,West,Accessories,Mouse,CUST0018,1,0.05,28.5,18.74,9.76
ORD000813,2024-07-23,West,Office Supplies,Notebook,CUST0170,3,0.05,34.2,22.63,11.57
ORD000814,2024-05-05,West,Furniture,Conference Table,CUST0098,1,0.0,550.0,369.66,180.34
ORD000815,2024-02-12,East,Accessories,Headset,CUST0045,8,0.0,520.0,358.22,161.78
ORD000816,2024-04-20,North,Office Supplies,Notebook,CUST0007,2,0.1,21.6,12.47,9.13
ORD000817,2025-10-24,North,Technology,Laptop,CUST0143,5,0.15,3825.0,2596.02,1228.98
ORD000818,2024-07-01,North,Furniture,Conference Table,CUST0179,1,0.15,467.5,347.42,120.08
ORD000819,2024-04-04,North,Furniture,Desk,CUST0102,8,0.1,2304.0,1589.98,714.02
ORD000820,2025-01-08,North,Office Supplies,Paper,CUST0091,7,0.2,44.8,34.66,10.14
ORD000821,2025-06-03,East,Technology,Keyboard,CUST0156,1,0.1,49.5,32.68,16.82
ORD000822,2024-12-25,West,Accessories,Mouse,CUST0126,4,0.0,120.0,73.7,46.3
ORD000823,2025-11-26,West,Office Supplies,Pen Set,CUST0159,1,0.05,14.25,9.15,5.1
ORD000824,2024-10-07,South,Office Supplies,Pen Set,CUST0177,5,0.0,75.0,57.97,17.03
ORD000825,2024-07-13,South,Accessories,Mouse,CUST0026,5,0.1,135.0,94.75,40.25
ORD000826,2024-07-13,East,Furniture,Desk,CUST0180,8,0.0,2560.0,1729.02,830.98
ORD000827,2025-10-28,South,Office Supplies,Notebook,CUST0155,7,0.05,79.8,59.53,20.27
ORD000828,2024-04-02,East,Accessories,Headset,CUST0008,6,0.15,331.5,247.98,83.52
ORD000829,2025-11-02,North,Furniture,Bookshelf,CUST0085,5,0.05,997.5,682.36,315.14
ORD000830,2024-03-01,East,Office Supplies,Pen Set,CUST0009,6,0.05,85.5,52.07,33.43
ORD000831,2025-09-25,West,Technology,Monitor,CUST0118,6,0.0,1680.0,955.82,724.18
ORD000832,2024-02-20,East,Furniture,Bookshelf,CUST0176,8,0.0,1680.0,1103.11,576.89
ORD000833,2025-02-06,West,Office Supplies,Stapler,CUST0090,1,0.05,8.55,5.77,2.78
ORD000834,2024-01-05,East,Furniture,Office Chair,CUST0042,4,0.1,648.0,452.7,195.3
ORD000835,2025-04-10,South,Technology,Printer,CUST0117,2,0.0,440.0,306.16,133.84
ORD000836,2025-08-26,East,Office Supplies,Paper,CUST0006,4,0.05,30.4,18.41,11.99
