Order_ID,Order_Date,Region,Category,Product,Customer_ID,Quantity,Discount,Revenue,COGS,Profit,Profit_Margin,Year,Month,Month_Name,Year_Month
ORD000383,2025-04-21,North,Office Supplies,Notebook,CUST0010,1,0.05,11.4,6.71,4.69,0.4114035087719298,2025,4,Apr,2025-04
ORD000384,2025-11-12,North,Furniture,Bookshelf,CUST0154,4,0.1,756.0,528.7,227.3,0.3006613756613757,2025,11,Nov,2025-11
ORD000385,2025-06-21,North,Office Supplies,Paper,CUST0148,7,0.2,44.8,26.76,18.04,0.40267857142857144,2025,6,Jun,2025-06
ORD000386,2025-02-11,North,Office Supplies,Pen Set,CUST0067,2,0.05,28.5,14.93,13.57,0.476140350877193,2025,2,Feb,2025-02
ORD000387,2025-06-08,East,Furniture,Bookshelf,CUST0100,1,0.1,189.0,126.96,62.04,0.32825396825396824,2025,6,Jun,2025-06
ORD000388,2025-05-20,West,Technology,Monitor,CUST0053,1,0.0,280.0,178.29,101.71,0.36324999999999996,2025,5,May,2025-05
ORD000389,2024-02-05,West,Accessories,Headset,CUST0098,5,0.0,325.0,218.65,106.35,0.3272307692307692,2024,2,Feb,2024-02
ORD000390,2025-11-15,South,Furniture,Office Chair,CUST0137,1,0.05,171.0,130.55,40.45,0.2365497076023392,2025,11,Nov,2025-11
ORD000391,2024-01-20,North,Furniture,Office Chair,CUST0032,1,0.15,153.0,87.06,65.94,0.43098039215686273,2024,1,Jan,2024-01
ORD000392,2024-11-16,North,Technology,Monitor,CUST0085,2,0.1,504.0,304.94,199.06,0.39496031746031746,2024,11,Nov,2024-11
ORD000393,2025-05-26,West,Accessories,USB Hub,CUST0154,4,0.05,106.4,75.34,31.06,0.2919172932330827,2025,5,May,2025-05
ORD000394,2025-02-03,East,Accessories,USB Hub,CUST0168,1,0.1,25.2,17.7,7.5,0.2976190476190476,2025,2,Feb,2025-02
ORD000395,2025-10-15,West,Office Supplies,Notebook,CUST0110,8,0.15,81.6,43.06,38.54,0.4723039215686275,2025,10,Oct,2025-10
ORD000396,2025-04-15,West,Technology,Printer,CUST0058,3,0.05,627.0,445.49,181.51,0.2894896331738437,2025,4,Apr,2025-04
ORD000397,2024-05-22,North,Office Supplies,Pen Set,CUST0127,8,0.05,114.0,85.51,28.49,0.24991228070175436,2024,5,May,2024-05
ORD000398,2024-04-01,South,Accessories,Webcam,CUST0065,8,0.0,680.0,462.65,217.35,0.3196323529411765,2024,4,Apr,2024-04
ORD000399,2024-12-19,East,Technology,Keyboard,CUST0134,3,0.1,148.5,93.73,54.77,0.36882154882154883,2024,12,Dec,2024-12
ORD000400,2025-12-27,North,Office Supplies,Paper,CUST0082,4,0.15,27.2,20.22,6.98,0.25661764705882356,2025,12,Dec,2025-12
ORD000401,2024-02-20,South,Office Supplies,Notebook,CUST0168,2,0.0,24.0,16.88,7.12,0.2966666666666667,2024,2,Feb,2024-02
ORD000402,2025-10-26,North,Furniture,Conference Table,CUST0150,7,0.0,3850.0,2827.57,1022.43,0.26556623376623373,2025,10,Oct,2025-10
ORD000403,2025-11-28,North,Office Supplies,Stapler,CUST0107,4,0.1,32.4,20.28,12.12,0.37407407407407406,2025,11,Nov,2025-11
ORD000404,2025-07-28,North,Furniture,Conference Table,CUST0121,1,0.1,495.0,310.12,184.88,0.3734949494949495,2025,7,Jul,2025-07
ORD000405,2024-07-08,North,Technology,Monitor,CUST0021,5,0.0,1400.0,795.58,604.42,0.4317285714285714,2024,7,Jul,2024-07
ORD000406,2024-05-04,West,Office Supplies,Paper,CUST0129,4,0.05,30.4,22.18,8.22,0.2703947368421053,2024,5,May,2024-05
ORD000407,2024-05-29,South,Furniture,Conference Table,CUST0063,2,0.1,990.0,606.66,383.34,0.3872121212121212,2024,5,May,2024-05
ORD000408,2024-11-09,West,Technology,Printer,CUST0133,7,0.0,1540.0,1124.85,415.15,0.2695779220779221,2024,11,Nov,2024-11
ORD000409,2025-07-23,South,Furniture,Desk,CUST0061,2,0.15,544.0,406.83,137.17,0.25215073529411763,2025,7,Jul,2025-07
ORD000410,2024-12-07,West,Furniture,Bookshelf,CUST0170,7,0.0,1470.0,1092.64,377.36,0.2567074829931973,2024,12,Dec,2024-12
ORD000411,2024-10-31,West,Accessories,USB Hub,CUST0029,3,0.05,79.8,41.77,38.03,0.4765664160401003,2024,10,Oct,2024-10
ORD000412,2025-11-22,North,Furniture,Bookshelf,CUST0045,6,0.05,1197.0,774.74,422.26,0.35276524644945695,2025,11,Nov,2025-11
ORD000413,2025-11-12,West,Technology,Printer,CUST0150,5,0.1,990.0,647.34,342.66,0.34612121212121216,2025,11,Nov,2025-11
ORD000414,2024-02-23,North,Office Supplies,Stapler,CUST0122,3,0.1,24.3,18.21,6.09,0.2506172839506173,2024,2,Feb,2024-02
ORD000415,2025-03-19,East,Furniture,Conference Table,CUST0167,2,0.1,990.0,671.24,318.76,0.321979797979798,2025,3,Mar,2025-03
ORD000416,2025-09-04,North,Technology,Monitor,CUST0072,6,0.0,1680.0,1292.87,387.13,0.2304345238095238,2025,9,Sep,2025-09
ORD000417,2024-09-20,South,Accessories,Mouse,CUST0168,6,0.15,153.0,106.57,46.43,0.3034640522875817,2024,9,Sep,2024-09
ORD000418,2024-02-22,North,Office Supplies,Notebook,CUST0162,2,0.05,22.8,17.02,5.78,0.2535087719298246,2024,2,Feb,2024-02
ORD000419,2025-07-25,North,Technology,Keyboard,CUST0039,1,0.05,52.25,39.85,12.4,0.23732057416267943,2025,7,Jul,2025-07
ORD000420,2025-09-11,East,Technology,Monitor,CUST0007,5,0.05,1330.0,1001.32,328.68,0.2471278195488722,2025,9,Sep,2025-09
ORD000421,2024-01-05,South,Office Supplies,Paper,CUST0131,1,0.1,7.2,5.35,1.85,0.2569444444444445,2024,1,Jan,2024-01
ORD000422,2024-04-12,North,Office Supplies,Notebook,CUST0156,2,0.05,22.8,11.92,10.88,0.4771929824561404,2024,4,Apr,2024-04
ORD000423,2024-07-14,West,Office Supplies,Pen Set,CUST0108,1,0.15,12.75,7.3,5.45,0.4274509803921569,2024,7,Jul,2024-07
ORD000424,2024-12-15,East,Furniture,Office Chair,CUST0173,5,0.0,900.0,668.06,231.94,0.2577111111111111,2024,12,Dec,2024-12
ORD000425,2024-02-16,North,Furniture,Bookshelf,CUST0128,6,0.1,1134.0,594.25,539.75,0.4759700176366843,2024,2,Feb,2024-02
ORD000426,2025-10-17,North,Technology,Printer,CUST0036,6,0.05,1254.0,828.72,425.28,0.33913875598086124,2025,10,Oct,2025-10
ORD000427,2024-09-25,East,Accessories,USB Hub,CUST0079,5,0.05,133.0,86.91,46.09,0.34654135338345865,2024,9,Sep,2024-09
ORD000428,2025-01-04,East,Technology,Laptop,CUST0064,5,0.05,4275.0,2300.81,1974.19,0.46179883040935676,2025,1,Jan,2025-01
ORD000429,2025-09-27,South,Office Supplies,Paper,CUST0107,3,0.05,22.8,12.12,10.68,0.4684210526315789,2025,9,Sep,2025-09
ORD000430,2024-04-15,North,Accessories,Headset,CUST0159,6,0.15,331.5,204.55,126.95,0.3829562594268477,2024,4,Apr,2024-04
ORD000431,2025-10-31,North,Accessories,Mouse,CUST0058,8,0.0,240.0,172.63,67.37,0.28070833333333334,2025,10,Oct,2025-10
ORD000432,2025-10-20,South,Office Supplies,Notebook,CUST0044,8,0.1,86.4,48.08,38.32,0.4435185185185185,2025,10,Oct,2025-10
ORD000433,2025-10-18,East,Office Supplies,Paper,CUST0145,7,0.15,47.6,34.03,13.57,0.28508403361344536,2025,10,Oct,2025-10
ORD000434,2024-04-29,East,Technology,Keyboard,CUST0062,8,0.1,396.0,293.7,102.3,0.2583333333333333,2024,4,Apr,2024-04
ORD000435,2025-08-26,South,Technology,Monitor,CUST0059,3,0.05,798.0,456.92,341.08,0.42741854636591475,2025,8,Aug,2025-08
ORD000436,2024-02-27,North,Technology,Laptop,CUST0139,6,0.15,4590.0,3251.23,1338.77,0.2916710239651416,2024,2,Feb,2024-02
ORD000437,2024-12-11,East,Technology,Laptop,CUST0146,2,0.05,1710.0,1254.59,455.41,0.2663216374269006,2024,12,Dec,2024-12
ORD000438,2025-04-18,South,Accessories,Mouse,CUST0061,6,0.1,162.0,111.06,50.94,0.3144444444444444,2025,4,Apr,2025-04
ORD000439,2024-04-26,West,Furniture,Office Chair,CUST0100,5,0.1,810.0,467.26,342.74,0.4231358024691358,2024,4,Apr,2024-04
ORD000440,2024-05-06,East,Accessories,Headset,CUST0119,7,0.15,386.75,247.52,139.23,0.36,2024,5,May,2024-05
ORD000441,2025-01-27,West,Technology,Printer,CUST0001,4,0.05,836.0,528.69,307.31,0.3675956937799043,2025,1,Jan,2025-01
ORD000442,2025-10-02,North,Furniture,Desk,CUST0060,5,0.15,1360.0,998.68,361.32,0.2656764705882353,2025,10,Oct,2025-10
ORD000443,2024-02-27,West,Technology,Monitor,CUST0157,1,0.15,238.0,178.72,59.28,0.24907563025210083,2024,2,Feb,2024-02
ORD000444,2025-09-25,West,Furniture,Office Chair,CUST0125,2,0.1,324.0,236.94,87.06,0.2687037037037037,2025,9,Sep,2025-09
ORD000445,2025-05-27,West,Technology,Printer,CUST0061,4,0.05,836.0,597.35,238.65,0.2854665071770335,2025,5,May,2025-05
ORD000446,2024-04-05,South,Accessories,Mouse,CUST0113,7,0.0,210.0,131.65,78.35,0.3730952380952381,2024,4,Apr,2024-04
ORD000447,2025-09-29,South,Accessories,Webcam,CUST0048,3,0.05,242.25,126.83,115.42,0.4764499484004128,2025,9,Sep,2025-09
ORD000448,2024-04-27,North,Furniture,Desk,CUST0100,6,0.15,1632.0,1148.28,483.72,0.2963970588235294,2024,4,Apr,2024-04
ORD000449,2025-07-13,East,Technology,Keyboard,CUST0085,2,0.1,99.0,67.56,31.44,0.31757575757575757,2025,7,Jul,2025-07
ORD000450,2025-08-23,East,Furniture,Bookshelf,CUST0074,5,0.1,945.0,671.5,273.5,0.2894179894179894,2025,8,Aug,2025-08
ORD000451,2025-05-02,North,Technology,Laptop,CUST0028,3,0.15,2295.0,1419.63,875.37,0.3814248366013072,2025,5,May,2025-05
ORD000452,2024-08-24,South,Furniture,Bookshelf,CUST0113,5,0.2,840.0,578.65,261.35,0.3111309523809524,2024,8,Aug,2024-08
ORD000453,2024-09-28,East,Furniture,Desk,CUST0155,3,0.15,816.0,601.01,214.99,0.263468137254902,2024,9,Sep,2024-09
ORD000454,2024-07-07,North,Office Supplies,Stapler,CUST0169,3,0.0,27.0,17.55,9.45,0.35,2024,7,Jul,2024-07
ORD000455,2025-12-04,East,Office Supplies,Notebook,CUST0071,2,0.1,21.6,15.43,6.17,0.28564814814814815,2025,12,Dec,2025-12
ORD000456,2025-03-22,North,Office Supplies,Paper,CUST0093,6,0.05,45.6,31.63,13.97,0.306359649122807,2025,3,Mar,2025-03
ORD000457,2025-08-03,North,Accessories,Headset,CUST0012,8,0.0,520.0,293.58,226.42,0.4354230769230769,2025,8,Aug,2025-08
ORD000458,2024-09-03,West,Furniture,Conference Table,CUST0013,3,0.1,1485.0,1140.36,344.64,0.23208080808080808,2024,9,Sep,2024-09
ORD000459,2024-03-16,West,Technology,Laptop,CUST0108,2,0.15,1530.0,1027.59,502.41,0.3283725490196079,2024,3,Mar,2024-03
ORD000460,2024-06-02,East,Furniture,Desk,CUST0128,5,0.05,1520.0,823.82,696.18,0.4580131578947368,2024,6,Jun,2024-06
ORD000461,2025-10-17,West,Office Supplies,Paper,CUST0176,6,0.1,43.2,28.1,15.1,0.349537037037037,2025,10,Oct,2025-10
ORD000462,2025-03-10,South,Furniture,Bookshelf,CUST0037,7,0.0,1470.0,841.05,628.95,0.4278571428571429,2025,3,Mar,2025-03
ORD000463,2024-03-26,East,Accessories,Webcam,CUST0110,1,0.05,80.75,59.78,20.97,0.25969040247678016,2024,3,Mar,2024-03
ORD000464,2025-11-27,South,Furniture,Bookshelf,CUST0094,4,0.15,714.0,529.55,184.45,0.2583333333333333,2025,11,Nov,2025-11
ORD000465,2024-10-11,South,Furniture,Desk,CUST0020,2,0.05,608.0,342.74,265.26,0.43628289473684206,2024,10,Oct,2024-10
ORD000466,2024-08-07,North,Technology,Printer,CUST0037,4,0.05,836.0,549.89,286.11,0.3422368421052632,2024,8,Aug,2024-08
ORD000467,2024-03-09,North,Office Supplies,Pen Set,CUST0110,4,0.05,57.0,41.47,15.53,0.2724561403508772,2024,3,Mar,2024-03
ORD000468,2024-02-16,North,Office Supplies,Notebook,CUST0164,4,0.15,40.8,25.09,15.71,0.3850490196078432,2024,2,Feb,2024-02
ORD000469,2024-04-03,West,Office Supplies,Pen Set,CUST0166,2,0.15,25.5,14.23,11.27,0.4419607843137255,2024,4,Apr,2024-04
ORD000470,2025-03-28,South,Accessories,Webcam,CUST0046,6,0.05,484.5,290.04,194.46,0.4013622291021672,2025,3,Mar,2025-03
ORD000471,2024-07-22,South,Accessories,Mouse,CUST0099,2,0.1,54.0,30.1,23.9,0.4425925925925926,2024,7,Jul,2024-07
ORD000472,2024-08-05,South,Technology,Printer,CUST0057,1,0.05,209.0,162.16,46.84,0.22411483253588518,2024,8,Aug,2024-08
ORD000473,2025-04-18,South,Office Supplies,Notebook,CUST0018,1,0.0,12.0,7.32,4.68,0.38999999999999996,2025,4,Apr,2025-04
ORD000474,2025-03-07,East,Office Supplies,Pen Set,CUST0167,2,0.05,28.5,18.81,9.69,0.33999999999999997,2025,3,Mar,2025-03
ORD000475,2024-12-06,West,Office Supplies,Pen Set,CUST0077,4,0.0,60.0,39.36,20.64,0.34400000000000003,2024,12,Dec,2024-12
ORD000476,2025-07-04,East,Office Supplies,Paper,CUST0048,6,0.15,40.8,25.05,15.75,0.3860294117647059,2025,7,Jul,2025-07
ORD000477,2025-09-03,East,Furniture,Bookshelf,CUST0141,3,0.1,567.0,313.42,253.58,0.4472310405643739,2025,9,Sep,2025-09
ORD000478,2024-10-15,North,Accessories,Mouse,CUST0014,3,0.1,81.0,52.92,28.08,0.3466666666666666,2024,10,Oct,2024-10
ORD000479,2024-09-10,West,Office Supplies,Pen Set,CUST0166,8,0.05,114.0,78.89,35.11,0.30798245614035086,2024,9,Sep,2024-09
ORD000480,2024-12-22,South,Accessories,Mouse,CUST0150,4,0.05,114.0,71.33,42.67,0.37429824561403513,2024,12,Dec,2024-12
ORD000481,2024-01-23,West,Office Supplies,Stapler,CUST0032,8,0.05,68.4,49.54,18.86,0.27573099415204677,2024,1,Jan,2024-01
ORD000482,2025-06-05,West,Office Supplies,Paper,CUST0069,4,0.1,28.8,21.3,7.5,0.2604166666666667,2025,6,Jun,2025-06
ORD000483,2024-04-09,North,Technology,Laptop,CUST0127,7,0.0,6300.0,4707.73,1592.27,0.2527412698412698,2024,4,Apr,2024-04
ORD000484,2024-06-28,East,Technology,Laptop,CUST0081,2,0.1,1620.0,1106.63,513.37,0.31689506172839504,2024,6,Jun,2024-06
ORD000485,2024-08-10,East,Technology,Laptop,CUST0109,5,0.0,4500.0,2908.77,1591.23,0.3536066666666667,2024,8,Aug,2024-08
ORD000486,2025-10-20,North,Accessories,USB Hub,CUST0156,2,0.1,50.4,33.94,16.46,0.3265873015873016,2025,10,Oct,2025-10
ORD000487,2025-03-17,East,Office Supplies,Pen Set,CUST0103,6,0.05,85.5,57.73,27.77,0.3247953216374269,2025,3,Mar,2025-03
ORD000488,2025-08-30,South,Accessories,Headset,CUST0094,6,0.05,370.5,257.62,112.88,0.30466936572199727,2025,8,Aug,2025-08
ORD000489,2024-11-20,East,Technology,Keyboard,CUST0108,3,0.1,148.5,112.38,36.12,0.24323232323232322,2024,11,Nov,2024-11
ORD000490,2025-05-30,East,Furniture,Bookshelf,CUST0111,6,0.1,1134.0,718.87,415.13,0.3660758377425044,2025,5,May,2025-05
ORD000491,2024-01-16,West,Technology,Keyboard,CUST0136,8,0.0,440.0,234.48,205.52,0.4670909090909091,2024,1,Jan,2024-01
ORD000492,2024-12-01,East,Furniture,Desk,CUST0139,3,0.15,816.0,507.51,308.49,0.3780514705882353,2024,12,Dec,2024-12
ORD000493,2024-09-14,West,Office Supplies,Paper,CUST0168,8,0.1,57.6,42.78,14.82,0.25729166666666664,2024,9,Sep,2024-09
ORD000494,2025-05-11,South,Accessories,Headset,CUST0054,6,0.0,390.0,286.64,103.36,0.265025641025641,2025,5,May,2025-05
ORD000495,2024-06-08,North,Technology,Laptop,CUST0063,3,0.05,2565.0,1555.35,1009.65,0.39362573099415205,2024,6,Jun,2024-06
ORD000496,2025-04-19,North,Technology,Keyboard,CUST0028,1,0.1,49.5,28.22,21.28,0.42989898989898995,2025,4,Apr,2025-04
ORD000497,2025-10-25,East,Accessories,Webcam,CUST0043,4,0.1,306.0,181.2,124.8,0.40784313725490196,2025,10,Oct,2025-10
ORD000498,2025-11-20,North,Furniture,Office Chair,CUST0083,8,0.1,1296.0,790.81,505.19,0.38980709876543207,2025,11,Nov,2025-11
ORD000499,2025-11-05,North,Furniture,Bookshelf,CUST0048,8,0.05,1596.0,938.24,657.76,0.41213032581453635,2025,11,Nov,2025-11
ORD000500,2025-01-14,West,Accessories,Webcam,CUST0155,8,0.05,646.0,491.89,154.11,0.23856037151702789,2025,1,Jan,2025-01
ORD000501,2025-06-28,East,Technology,Printer,CUST0025,7,0.0,1540.0,1188.42,351.58,0.22829870129870128,2025,6,Jun,2025-06
ORD000502,2025-11-21,North,Accessories,Webcam,CUST0148,6,0.0,510.0,385.17,124.83,0.24476470588235294,2025,11,Nov,2025-11
ORD000503,2025-03-02,North,Office Supplies,Stapler,CUST0113,8,0.15,61.2,43.87,17.33,0.2831699346405228,2025,3,Mar,2025-03
ORD000504,2025-09-04,West,Technology,Printer,CUST0095,4,0.05,836.0,522.19,313.81,0.3753708133971292,2025,9,Sep,2025-09
ORD000505,2024-09-24,West,Furniture,Conference Table,CUST0089,7,0.05,3657.5,2003.71,1653.79,0.45216404647983593,2024,9,Sep,2024-09
ORD000506,2025-07-30,South,Office Supplies,Paper,CUST0116,1,0.15,6.8,4.99,1.81,0.2661764705882353,2025,7,Jul,2025-07
ORD000507,2025-02-20,West,Furniture,Bookshelf,CUST0021,6,0.1,1134.0,717.59,416.41,0.3672045855379189,2025,2,Feb,2025-02
ORD000508,2024-06-16,East,Office Supplies,Stapler,CUST0091,1,0.0,9.0,5.19,3.81,0.42333333333333334,2024,6,Jun,2024-06
ORD000509,2024-02-12,West,Accessories,USB Hub,CUST0138,8,0.1,201.6,151.92,49.68,0.24642857142857144,2024,2,Feb,2024-02
ORD000510,2025-07-09,North,Furniture,Office Chair,CUST0055,3,0.15,459.0,251.15,207.85,0.4528322440087146,2025,7,Jul,2025-07
ORD000511,2024-10-11,West,Furniture,Bookshelf,CUST0002,5,0.0,1050.0,790.53,259.47,0.24711428571428573,2024,10,Oct,2024-10
ORD000512,2025-01-31,East,Office Supplies,Pen Set,CUST0090,3,0.1,40.5,22.15,18.35,0.45308641975308644,2025,1,Jan,2025-01
ORD000513,2024-01-12,South,Office Supplies,Pen Set,CUST0094,5,0.0,75.0,47.26,27.74,0.3698666666666666,2024,1,Jan,2024-01
ORD000514,2025-08-29,West,Technology,Keyboard,CUST0052,8,0.05,418.0,222.83,195.17,0.4669138755980861,2025,8,Aug,2025-08
ORD000515,2024-10-28,South,Technology,Laptop,CUST0170,8,0.2,5760.0,3855.48,1904.52,0.3306458333333333,2024,10,Oct,2024-10
ORD000516,2024-09-09,North,Accessories,Mouse,CUST0175,3,0.05,85.5,52.52,32.98,0.38573099415204676,2024,9,Sep,2024-09
ORD000517,2025-05-13,North,Technology,Monitor,CUST0173,1,0.15,238.0,145.93,92.07,0.3868487394957983,2025,5,May,2025-05
ORD000518,2024-02-04,North,Accessories,Headset,CUST0027,8,0.15,442.0,324.49,117.51,0.26585972850678735,2024,2,Feb,2024-02
ORD000519,2025-12-27,South,Office Supplies,Paper,CUST0058,3,0.0,24.0,16.72,7.28,0.30333333333333334,2025,12,Dec,2025-12
ORD000520,2024-03-30,East,Office Supplies,Notebook,CUST0059,7,0.05,79.8,49.96,29.84,0.37393483709273184,2024,3,Mar,2024-03
ORD000521,2025-08-27,South,Office Supplies,Stapler,CUST0128,1,0.1,8.1,4.36,3.74,0.46172839506172847,2025,8,Aug,2025-08
ORD000522,2025-08-24,East,Technology,Keyboard,CUST0163,3,0.0,165.0,115.54,49.46,0.2997575757575758,2025,8,Aug,2025-08
ORD000523,2025-02-21,East,Furniture,Conference Table,CUST0061,2,0.15,935.0,684.25,250.75,0.2681818181818182,2025,2,Feb,2025-02
ORD000524,2024-04-24,North,Furniture,Bookshelf,CUST0058,1,0.05,199.5,142.64,56.86,0.2850125313283208,2024,4,Apr,2024-04
ORD000525,2025-09-08,North,Office Supplies,Notebook,CUST0144,7,0.05,79.8,53.04,26.76,0.3353383458646617,2025,9,Sep,2025-09
ORD000526,2024-07-14,North,Technology,Laptop,CUST0136,8,0.15,6120.0,4068.76,2051.24,0.33516993464052286,2024,7,Jul,2024-07
ORD000527,2025-05-15,North,Furniture,Bookshelf,CUST0108,7,0.0,1470.0,1103.1,366.9,0.24959183673469387,2025,5,May,2025-05
ORD000528,2025-09-17,South,Accessories,Headset,CUST0146,8,0.05,494.0,353.52,140.48,0.2843724696356275,2025,9,Sep,2025-09
ORD000529,2025-05-07,South,Technology,Laptop,CUST0151,4,0.05,3420.0,2572.98,847.02,0.24766666666666667,2025,5,May,2025-05
ORD000530,2024-03-15,West,Accessories,Headset,CUST0151,5,0.05,308.75,190.98,117.77,0.3814412955465587,2024,3,Mar,2024-03
ORD000531,2025-02-16,West,Furniture,Desk,CUST0006,8,0.1,2304.0,1362.45,941.55,0.40865885416666664,2025,2,Feb,2025-02
ORD000532,2025-01-10,East,Furniture,Bookshelf,CUST0132,2,0.0,420.0,325.24,94.76,0.22561904761904764,2025,1,Jan,2025-01
ORD000533,2025-02-23,East,Furniture,Office Chair,CUST0035,5,0.15,765.0,560.98,204.02,0.26669281045751636,2025,2,Feb,2025-02
ORD000534,2025-12-29,South,Accessories,USB Hub,CUST0003,7,0.05,186.2,144.77,41.43,0.22250268528464018,2025,12,Dec,2025-12
ORD000535,2024-10-03,East,Accessories,USB Hub,CUST0073,1,0.05,26.6,15.94,10.66,0.4007518796992481,2024,10,Oct,2024-10
ORD000536,2025-11-06,West,Technology,Keyboard,CUST0030,5,0.05,261.25,172.97,88.28,0.3379138755980861,2025,11,Nov,2025-11
ORD000537,2025-01-28,North,Office Supplies,Stapler,CUST0058,8,0.05,68.4,49.75,18.65,0.27266081871345027,2025,1,Jan,2025-01
ORD000538,2025-04-01,North,Furniture,Bookshelf,CUST0010,6,0.0,1260.0,765.15,494.85,0.3927380952380953,2025,4,Apr,2025-04
ORD000539,2024-07-10,West,Technology,Keyboard,CUST0126,6,0.2,264.0,146.58,117.42,0.44477272727272726,2024,7,Jul,2024-07
ORD000540,2025-11-19,North,Accessories,USB Hub,CUST0018,2,0.0,56.0,29.69,26.31,0.46982142857142856,2025,11,Nov,2025-11
ORD000541,2024-04-08,East,Accessories,Webcam,CUST0048,6,0.1,459.0,276.12,182.88,0.3984313725490196,2024,4,Apr,2024-04
ORD000542,2025-07-01,South,Office Supplies,Pen Set,CUST0155,7,0.0,105.0,56.29,48.71,0.46390476190476193,2025,7,Jul,2025-07
ORD000543,2024-04-05,West,Office Supplies,Paper,CUST0124,7,0.05,53.2,35.27,17.93,0.3370300751879699,2024,4,Apr,2024-04
ORD000544,2025-10-25,North,Furniture,Desk,CUST0008,7,0.0,2240.0,1296.47,943.53,0.42121875,2025,10,Oct,2025-10
ORD000545,2025-10-24,North,Accessories,USB Hub,CUST0158,6,0.05,159.6,119.12,40.48,0.25363408521303255,2025,10,Oct,2025-10
ORD000546,2024-07-08,West,Technology,Monitor,CUST0029,5,0.15,1190.0,853.66,336.34,0.28263865546218486,2024,7,Jul,2024-07
ORD000547,2024-02-06,East,Furniture,Conference Table,CUST0064,4,0.0,2200.0,1471.18,728.82,0.3312818181818182,2024,2,Feb,2024-02
ORD000548,2025-01-03,North,Furniture,Bookshelf,CUST0130,4,0.1,756.0,461.24,294.76,0.3898941798941799,2025,1,Jan,2025-01
ORD000549,2025-11-25,North,Furniture,Conference Table,CUST0034,6,0.0,3300.0,2052.26,1247.74,0.37810303030303033,2025,11,Nov,2025-11
ORD000550,2025-06-08,West,Technology,Monitor,CUST0164,4,0.15,952.0,716.74,235.26,0.24712184873949578,2025,6,Jun,2025-06
ORD000551,2024-10-05,South,Technology,Keyboard,CUST0148,6,0.15,280.5,203.51,76.99,0.2744741532976827,2024,10,Oct,2024-10
ORD000552,2024-08-04,North,Office Supplies,Pen Set,CUST0165,5,0.0,75.0,53.39,21.61,0.28813333333333335,2024,8,Aug,2024-08
ORD000553,2024-09-29,South,Technology,Printer,CUST0095,2,0.0,440.0,279.65,160.35,0.3644318181818182,2024,9,Sep,2024-09
ORD000554,2024-03-02,North,Accessories,Webcam,CUST0159,7,0.1,535.5,358.91,176.59,0.3297665732959851,2024,3,Mar,2024-03
ORD000555,2025-08-18,West,Furniture,Office Chair,CUST0060,3,0.05,513.0,323.78,189.22,0.36884990253411304,2025,8,Aug,2025-08
ORD000556,2025-12-29,West,Office Supplies,Pen Set,CUST0088,6,0.0,90.0,56.85,33.15,0.3683333333333333,2025,12,Dec,2025-12
ORD000557,2024-12-07,North,Accessories,Webcam,CUST0095,7,0.0,595.0,436.0,159.0,0.2672268907563025,2024,12,Dec,2024-12
ORD000558,2025-01-31,West,Furniture,Bookshelf,CUST0130,1,0.1,189.0,136.65,52.35,0.276984126984127,2025,1,Jan,2025-01
ORD000559,2025-11-29,North,Office Supplies,Pen Set,CUST0075,2,0.05,28.5,15.51,12.99,0.4557894736842105,2025,11,Nov,2025-11
ORD000560,2024-01-19,North,Accessories,USB Hub,CUST0144,3,0.1,75.6,51.17,24.43,0.3231481481481482,2024,1,Jan,2024-01
ORD000561,2024-06-25,South,Technology,Monitor,CUST0010,6,0.0,1680.0,881.63,798.37,0.4752202380952381,2024,6,Jun,2024-06
ORD000562,2025-09-03,South,Office Supplies,Pen Set,CUST0165,8,0.1,108.0,62.3,45.7,0.42314814814814816,2025,9,Sep,2025-09
ORD000563,2025-01-30,East,Office Supplies,Notebook,CUST0080,4,0.1,43.2,23.74,19.46,0.45046296296296295,2025,1,Jan,2025-01
ORD000564,2025-03-20,East,Furniture,Desk,CUST0010,4,0.05,1216.0,779.44,436.56,0.35901315789473687,2025,3,Mar,2025-03
ORD000565,2024-08-20,West,Technology,Monitor,CUST0124,7,0.1,1764.0,1112.84,651.16,0.3691383219954648,2024,8,Aug,2024-08
ORD000566,2024-03-16,South,Office Supplies,Stapler,CUST0015,7,0.15,53.55,33.39,20.16,0.37647058823529417,2024,3,Mar,2024-03
ORD000567,2024-09-21,North,Accessories,USB Hub,CUST0078,7,0.1,176.4,94.91,81.49,0.4619614512471655,2024,9,Sep,2024-09
ORD000568,2025-03-30,South,Accessories,USB Hub,CUST0036,8,0.15,190.4,106.47,83.93,0.4408088235294118,2025,3,Mar,2025-03
ORD000569,2025-12-18,East,Accessories,Headset,CUST0096,8,0.2,416.0,281.81,134.19,0.3225721153846154,2025,12,Dec,2025-12
ORD000570,2025-01-18,East,Office Supplies,Pen Set,CUST0123,6,0.05,85.5,44.48,41.02,0.47976608187134506,2025,1,Jan,2025-01
ORD000571,2025-07-17,East,Technology,Laptop,CUST0140,8,0.0,7200.0,4572.11,2627.89,0.3649847222222222,2025,7,Jul,2025-07
ORD000572,2025-05-20,West,Furniture,Office Chair,CUST0044,5,0.05,855.0,474.52,380.48,0.4450058479532164,2025,5,May,2025-05
ORD000573,2025-01-01,West,Accessories,Headset,CUST0087,2,0.05,123.5,92.93,30.57,0.24753036437246964,2025,1,Jan,2025-01
